1139,"area/adavi/okehi,_kogi_state"
1203,"area/ado-odo/ota,_ogun_state"
1129,"area/agaie/lapai,_niger_state"
1070,"area/agege,_lagos_state"
1124,"area/agwara/borgu,_niger_state"
1092,"area/ajeromi-ifelodun,_lagos_state"
1108,"area/akko,_gombe_state"
995,"area/alkaleri/kirfi,_bauchi_state"
1040,"area/amuwo_odofin,_lagos_state"
1236,"area/andoni/opobo/nkoro,_rivers_state"
990,"area/ankpa/omala/olamaboro,_kogi_state"
958,"area/apapa,_lagos_state"
992,"area/awe/doma/keana,_nassarawa_state"
1197,"area/ayedaade/irewole/isokan,_osun_state"
1172,"area/ayedire/iwo/ola-oluwa,_osun_state"
1109,"area/aba_north/south,_abia_state"
1247,"area/abak/etim_ekpo/ika,_akwa_ibom_state"
1091,"area/abakaliki/izzi,_ebonyi_state"
1071,"area/abeokuta_south,_ogun_state"
1234,"area/aboh_mbaise/ngor_okpala,_imo_state"
1043,"area/afikpo_north/afikpo_south,_ebonyi_state"
1200,"area/aguta,_anambra_state"
1057,"area/ahiazu_mbaise/ezinihitte,_imo_state"
1063,"area/ajaokuta,_kogi_state"
1053,"area/akoko-edo,_edo_state"
1255,"area/akpabuyo/bakassi/calabar_south,_cross_river_state"
1084,"area/alimosho,_lagos_state"
1228,"area/anambra_east/west,_anambra_state"
1099,"area/anaocha/njikoka/dunukofia,_anambra_state"
1096,"area/aninri/agwu/oji-uzo,_enugu_state"
931,"area/arewa/dandi,_kebbi_state"
1270,"area/argungu/augie,_kebbi_state"
1191,"area/arochukwu/ohafia,_abia_state"
1131,"area/askira-uba/hawul,_borno_state"
1233,"area/awka_north/south,_anambra_state"
1112,"area/babura/garki,_jigawa_state"
1210,"area/bagudo/suru,_kebbi_state"
1098,"area/bakori/danja,_katsina_state"
1081,"area/barkin_ladi/riyom,_plateau_state"
997,"area/baruten/kaiama,_kwara_state"
1015,"area/binji/silame,_sokoto_state"
1117,"area/bogoro/dass/tafawa_balewa,_bauchi_state"
1054,"area/badagry,_lagos_state"
924,"area/bade/jakusko,_yobe_state"
1261,"area/bagwai/shanono,_kano_state"
1122,"area/balanga/billiri,_gombe_state"
921,"area/bali/gassol,_taraba_state"
1141,"area/bama/ngala/kalabalge,_borno_state"
1182,"area/bauchi,_bauchi_state"
1138,"area/bebeji/kiru,_kano_state"
1265,"area/bekwarra/obudu/obanliku,_cross_river_state"
1025,"area/bende,_abia_state"
976,"area/bichi,_kano_state"
993,"area/birnin-gwari/giwa,_kaduna_state"
1062,"area/birnin-kudu/buji,_jigawa_state"
1151,"area/birniwa/guri/kiri-kasamma,_jigawa_state"
1181,"area/biu/bayo/shani/kwaya_kusar,_borno_state"
1014,"area/bomadi/patani,_delta_state"
1263,"area/brass/nembe,_bayelsa_state"
1273,"area/bursari/geidam/yunusari,_yobe_state"
1252,"area/buruku,_benue_state"
1254,"area/burutu,_delta_state"
1024,"area/calabar_munincipal/odukpani,_cross_river_state"
996,"area/chanchaga,_niger_state"
1097,"area/dekina/bassa,_kogi_state"
1094,"area/dutse/kiyawa,_jigawa_state"
1072,"area/dutsin-ma/kurfi,_katsina_state"
1183,"area/dala,_kano_state"
1204,"area/dambatta/makoda,_kano_state"
1051,"area/damboa/gwoza/chibok,_borno_state"
1012,"area/dawakin_kudu/warawa,_kano_state"
1093,"area/dawakin-tofa/tofa/rimin_gado,_kano_state"
1190,"area/demsa/numan/lamurde,_adamawa_state"
1103,"area/dukku_/_nafada,_gombe_state"
1029,"area/epe,_lagos_state"
1032,"area/etche/omuma,_rivers_state"
957,"area/egor/ikpoba-okha,_edo_state"
1231,"area/ehimembano/ihitte_uboma/obowo,_imo_state"
1208,"area/eket/onna/esit_eket/ibeno,_akwa_ibom_state"
972,"area/enugu_east/isi-uzo,_enugu_state"
1030,"area/enugu_north/south,_enugu_state"
1048,"area/esan_central/west/igueben,_edo_state"
1266,"area/esan_north-east/esan_south-_east,_edo_state"
1246,"area/ethiope,_delta_state"
925,"area/eti-osa,_lagos_state"
1148,"area/etsako_east/west/central,_edo_state"
1033,"area/ezeagu/udi,_enugu_state"
1050,"area/ezza_north/ishielu,_ebonyi_state"
1188,"area/fagge,_kano_state"
953,"area/fika/fune,_yobe_state"
959,"area/gboko/tarka,_benue_state"
979,"area/gamawa,_bauchi_state"
938,"area/gashaka/kurmi/sardauna,_taraba_state"
1011,"area/gezawa/gabasawa,_kano_state"
1001,"area/gummi/bukkuyum,_zamfara_state"
1271,"area/guyuk/shelleng,_adamawa_state"
1003,"area/gwale,_kano_state"
1121,"area/gwaram,_jigawa_state"
1229,"area/gwer_east/gwer_west,_benue_state"
928,"area/hadejia/kafin_hausa/auyo,_jigawa_state"
922,"area/hong/gombi,_adamawa_state"
1145,"area/ibadan_north_west/south_west,_oyo_state"
1007,"area/ibarapa_central/ibarapa_north,_oyo_state"
1156,"area/ibarapa_east/ido,_oyo_state"
1130,"area/ibeju-lekki,_lagos_state"
1000,"area/idanre/ifedore,_ondo_state"
1034,"area/ifako-ijaiye,_lagos_state"
1154,"area/ifo/ewekoro,_ogun_state"
966,"area/ijebu_ode/odogbolu/ijebu_north_east,_ogun_state"
1046,"area/ijero/ekiti_west/efon,_ekiti_state"
1259,"area/ikeja,_lagos_state"
1222,"area/ikenne/shagamu/remo_north,_ogun_state"
1143,"area/ikole/oye,_ekiti_state"
1080,"area/isa-sabon-birni,_sokoto_state"
1037,"area/iseyin/itesiwaju/kajola/iwajowa,_oyo_state"
1169,"area/ibadan_north,_oyo_state"
1245,"area/ideato_north_/south,_imo_state"
1224,"area/idemili_north/south,_anambra_state"
932,"area/igabi,_kaduna_state"
1086,"area/igbo-etiti/uzo-uwani,_enugu_state"
1101,"area/igboeze_north/udenu,_enugu_state"
1264,"area/ihiala,_anambra_state"
1028,"area/ika,_delta_state"
1120,"area/ikara/kubau,_kaduna_state"
1230,"area/ikom/boki,_cross_river_state"
941,"area/ikono/_ini,_akwa_ibom_state"
1142,"area/ikorodu,_lagos_state"
1174,"area/ikot_abasi/mkpat_enin/eastern_obolo,_akwa_ibom_state"
1076,"area/ikot_ekpene/_essien_udim/_obot_akara,_akwa_ibom_state"
1189,"area/ikwerre/_emohua,_rivers_state"
1036,"area/ikwo/ezza_south,_ebonyi_state"
1100,"area/ikwuano/umuahia_north/south,_abia_state"
1225,"area/isiala_ngwa_north/south,_abia_state"
977,"area/isoko_north/south,_delta_state"
1023,"area/isuikwato/umunneochi,_abia_state"
968,"area/itu/ibiono_ibom,_akwa_ibom_state"
982,"area/jalingo/yorro/zing,_taraba_state"
1013,"area/jahun/miga,_jigawa_state"
944,"area/jamaâ€™are/itas-gadau,_bauchi_state"
1077,"area/jemaa/sanga,_kaduna_state"
933,"area/jere,_borno_state"
1198,"area/kabba/bunu/ijumu,_kogi_state"
1218,"area/kaltungo/shongom,_gombe_state"
1237,"area/kaura_namoda/birnin_magaji,_zamfara_state"
951,"area/keffi/karu/kokona,_nassarawa_state"
986,"area/khana/gokana,_rivers_state"
1115,"area/kosofe,_lagos_state"
954,"area/kachia/kagarko,_kaduna_state"
1209,"area/kaduna_north,_kaduna_state"
1223,"area/kaduna_south,_kaduna_state"
988,"area/kaga/gubio/magumeri,_borno_state"
1160,"area/karaye/rogo,_kano_state"
1195,"area/katagum,_bauchi_state"
1253,"area/katsina-ala/ukum/logo,_benue_state"
1274,"area/kaura,_kaduna_state"
1082,"area/kauru,_kaduna_state"
1207,"area/kazaure/roni/gwiwa/yankwashi,_jigawa_state"
1006,"area/kumbosto,_kano_state"
1214,"area/kwande/ushongo,_benue_state"
971,"area/lafia/obi,_nassarawa_state"
1038,"area/lagos_island_i,_lagos_state"
1116,"area/lagos_island_ii,_lagos_state"
1104,"area/lokoja/kogi/kk,_kogi_state"
936,"area/lere,_kaduna_state"
1201,"area/machina/nguru/karasuwa/yusufari,_yobe_state"
1250,"area/makurdi/guma,_benue_state"
930,"area/malumfashi/kafur,_katsina_state"
1186,"area/mangu/bokkos,_plateau_state"
946,"area/mani/bindawa,_katsina_state"
1241,"area/musawa/matazu,_katsina_state"
1126,"area/mushin_i,_lagos_state"
919,"area/mushin_ii,_lagos_state"
963,"area/maiduguri_(metropolitan),_borno_state"
947,"area/makarfi/kudan,_kaduna_state"
1123,"area/mallam_madori/kaugama,_jigawa_state"
1215,"area/mbaitolu/ikeduru,_imo_state"
1095,"area/michika/madagali,_adamawa_state"
1202,"area/minjibir/ungogo,_kano_state"
1027,"area/ningi/warji,_bauchi_state"
1178,"area/nangere/potiskum,_yobe_state"
1020,"area/nassarawa,_kano_state"
1045,"area/ndokwa/ukwani,_delta_state"
1049,"area/nkanu_east/nkanu_west,_enugu_state"
1227,"area/nnewi_north/south/ekwusigo,_anambra_state"
1192,"area/nsukka/igbo-eze_south,_enugu_state"
973,"area/obio/akpor,_rivers_state"
1158,"area/odo-otin/ifelodun/boripe,_osun_state"
1061,"area/ogoja/yala,_cross_river_state"
1087,"area/ojo,_lagos_state"
1221,"area/okrika/ogu-bolo,_rivers_state"
999,"area/oshodi-isolo_i,_lagos_state"
1275,"area/oshodi-isolo_ii,_lagos_state"
1196,"area/otukpo/ohimini,_benue_state"
960,"area/obubra/etung,_cross_river_state"
1111,"area/ogbaru,_anambra_state"
1016,"area/ogbia,_bayelsa_state"
1052,"area/ohaukwu/ebonyi,_ebonyi_state"
1068,"area/oju/obi,_benue_state"
1173,"area/okitipupa/irele,_ondo_state"
1235,"area/onitsha_north/south,_anambra_state"
1058,"area/oredo,_edo_state"
1069,"area/orhionmwon/uhunmwode,_edo_state"
956,"area/orlu/oru_east/orsu,_imo_state"
1059,"area/oron/mbo/okobo/urueoffong/oruko/udung-uko,_akwa_ibom_state"
1212,"area/orumba_north/south,_anambra_state"
1026,"area/ovia_south/west-ovia_north/east,_edo_state"
1047,"area/owan_west/east,_edo_state"
1257,"area/owerri_municipal/owerri_north/west,_imo_state"
1044,"area/owo/ose,_ondo_state"
1226,"area/oyi/ayamelum,_anambra_state"
1074,"area/rano/bunkure/kibiya,_kano_state"
1064,"area/ringim/taura,_jigawa_state"
1135,"area/shiroro/rafi/munya,_niger_state"
1262,"area/surulere_i,_lagos_state"
1184,"area/surulere_ii,_lagos_state"
1269,"area/sabon_gari,_kaduna_state"
1085,"area/sagbama/ekeremor,_bayelsa_state"
1152,"area/shira/giade,_bauchi_state"
934,"area/soba,_kaduna_state"
927,"area/southern_ijaw,_bayelsa_state"
1089,"area/sumaila/takai,_kano_state"
1206,"area/tai/eleme/oyigbo,_rivers_state"
937,"area/tsafe/gusau,_zamfara_state"
1017,"area/tarauni,_kano_state"
974,"area/toro,_bauchi_state"
1140,"area/tsanyawa/kunchi,_kano_state"
1176,"area/tudun-wada/doguwa,_kano_state"
1031,"area/ughelli_north/south/udu,_delta_state"
1249,"area/ukanafun/orukanam,_akwa_ibom_state"
1110,"area/ukwa_east/ukwa_west,_abia_state"
1248,"area/uyo/uruan/nsit_ata/ibeskip_asutan,_akwa_ibom_state"
926,"area/vandeikya/konshisha,_benue_state"
1240,"area/warri,_delta_state"
1163,"area/wase,_plateau_state"
989,"area/wudil/garko,_kano_state"
1256,"area/yakurr/abi,_cross_river_state"
1079,"area/yamaltu-deba,_gombe_state"
1166,"area/yola_north/yola_south/girei,_adamawa_state"
991,"area/zaki,_bauchi_state"
1272,"area/zangon_kataf/jaba,_kaduna_state"
1128,"area/zaria_federal,_kaduna_state"
1213,"area/langtang_north/south,_plateau_state"
1106,"area/sokoto_north/sokoto_south,_sokoto_state"
1004,"area/kura/madobi/garun_malam,_kano_state"
1065,"area/bosso/paikoro,_niger_state"
1018,"area/gwarzo/ikabo,_kano_state"
1134,"area/kware/wamakko,_sokoto_state"
1251,"area/pankshin/kanke/kanam,_plateau_state"
1102,"area/darazo/gunjuwa,_bauchi_state"
1009,"area/nasarawa/toto,_nassarawa_state"
945,"area/kukawa/mobbar/abadam/guzamalai,_borno_state"
980,"area/dikwa/mafaf/konduga,_borno_state"
1150,"area/misau/dambam,_bauchi_state"
967,"area/port_harcourt_1,_rivers_state"
1220,"area/port_harcourt_2,_rivers_state"
1127,"area/kankara/sabuwa/faskari,_katsina_state"
1219,"area/jos_south/east,_plateau_state"
1205,"area/emure/gbonyin/ekiti_east,_ekiti_state"
1268,"area/akoko_north_east/west,_ondo_state"
969,"area/damaturu/gujba/gulani/tarmuwa,_yobe_state"
1146,"area/ibadan_north-_east/south-_east,_oyo_state"
920,"area/kano_municipal,_kano_state"
952,"area/idah/ibaji/igalamela/ofu,_kogi_state"
1165,"area/okene/ogori-magogo,_kogi_state"
939,"area/lavun/mokwa/edati,_niger_state"
1276,"area/yauri/shanga/ngaski,_kebbi_state"
981,"area/ife_central/east/north/south,_osun_state"
985,"area/isiala_mbano/okigwe/onuimo,_imo_state"
1090,"area/yagba_east/yagba_west/mopa-muro,_kogi_state"
1042,"area/ogo-oluwa,_oyo_state"
1171,"area/ondo_east/ondo_west,_ondo_state"
1155,"area/ileoluji-okeibo/odigbo,_ondo_state"
1260,"area/atakunmosa_east/_atakunmosa_west/ilesha_east/,_osun_state"
1055,"area/offa/oyun/ifelodun,_kwara_state"
1177,"area/ilorin_east/south,_kwara_state"
1119,"area/irepodun/olurunda/osogbo/orolu,_osun_state"
1149,"area/mubi_n/mu_s/maiha,_adamawa_state"
1137,"area/bida/gbako/katcha,_niger_state"
1113,"area/yenagoa/kolokuna/opokuma,_bayelsa_state"
1144,"area/ijebu_north/ijebu_east/ogun_waterside,_ogun_state"
1066,"area/daura/sandamu/maiadua,_katsina_state"
1162,"area/jada/ganye/mayo_belwa/toungo,_adamawa_state"
1002,"area/afijio/oyo_east/oyo_west/_atiba,_oyo_state"
1021,"area/obokon/oriade,_osun_state"
1238,"area/etinan/nsit_ibom/nsit_ubium,_akwa_ibom_state"
1035,"area/opke/sapele/uvwie,_delta_state"
1258,"area/obingwa/osisioma/ugbunagbo,_abia_state"
949,"area/kuje/abaji/gwagwalada/kwali,_federal_capital_territory_state"
1159,"area/olurunsogo/oorelope,_oyo_state"
1005,"area/ogbomosho/north/south/orire,_oyo_state"
1133,"area/zuru/fakai/sakaba/d/wasagu,_kebbi_state"
948,"area/gudu/tangaza,_sokoto_state"
1167,"area/ekiti/isin/irepodun/oke-ero,_kwara_state"
961,"area/boluwaduro/ifedayo/illa,_osun_state"
1185,"area/maiyama/koko/besse,_kebbi_state"
975,"area/anka/mafara,_zamfara_state"
1136,"area/gwadabawa_/_illela,_sokoto_state"
962,"area/wurno/rabah,_sokoto_state"
1083,"area/degema/bonny,_rivers_state"
1107,"area/alabasu/gaya/ajingi,_kano_state"
1039,"area/ona-ara/egbeda,_oyo_state"
1175,"area/donga/ussa/takum/special_area,_taraba_state"
1153,"area/apa/agatu,_benue_state"
1067,"area/kaita/jibia,_katsina_state"
1118,"area/chikum/kajuru,_kaduna_state"
1157,"area/imeko_afon/egbado_north,_ogun_state"
1041,"area/abeokuta_north/_obafemi-_owode/odeda,_ogun_state"
1170,"area/egbado_south_and_ipokia,_ogun_state"
1088,"area/bassa/jos_north,_plateau_state"
940,"area/akure_north/south,_ondo_state"
929,"area/oluyole_local_govt.,_oyo_state"
950,"area/ibi/wukari,_taraba_state"
1217,"area/zurmi/shinkafi,_zamfara_state"
1056,"area/eseodo/ilaje,_ondo_state"
1211,"area/bakura/maradun,_zamfara_state"
983,"area/funtua/dandume,_katsina_state"
1019,"area/baure/zango,_katsina_state"
1125,"area/amac/bwari,_federal_capital_territory_state"
1073,"area/mashi/dvisi,_katsina_state"
964,"area/b/kebbi/kalgo/bunza,_kebbi_state"
923,"area/ado/obadigbo/opkokwu,_benue_state"
1187,"area/shagari/yabo,_sokoto_state"
1010,"area/goronyo/gada,_sokoto_state"
1008,"area/lagelu/akinyele,_oyo_state"
1180,"area/edu/moro/patigi,_kwara_state"
984,"area/asa/ilorin_west,_kwara_state"
935,"area/gumel/maigatari/sule_tankarkar/gagarawa,_jigawa_state"
1242,"area/akwanga/nasarawa_eggon/wamba,_nassarawa_state"
1105,"area/gwandu/aliero/jega,_kebbi_state"
942,"area/mikang/quan.pan/shendam,_plateau_state"
1161,"area/kankia/ingawa/kusada,_katsina_state"
1164,"area/gurara/suleja/tafa,_niger_state"
1216,"area/ahoada-east/abua/odual,_rivers_state"
1114,"area/kebbe/tambuwal,_sokoto_state"
955,"area/lau/k/lamido/ardo-kola,_taraba_state"
1194,"area/magama/rijau,_niger_state"
1075,"area/bungudu/maru,_zamfara_state"
965,"area/atisbo/saki_east/saki_west,_oyo_state"
1199,"area/somolu,_lagos_state"
1168,"area/ede_north,south/egbedero/ejigbo,_osun_state"
970,"area/gombe,kwami_&funakaye,_gombe_state"
1060,"area/ido/osi,_moba/ilejeme,_ekiti_state"
1022,"area/aniocha_north/aniocha_south/_oshimili_n_&_s"
1179,"area/bodinga/dange-shuni/tureta,_sokoto_state"
10091,"area/fufore/song,_adamawa_state"
1232,"area/isu/njaba/nkwerre/nwangele,_imo_state"
10092,"area/lagos_mainland,_lagos_state"
918,"area/rimi/charanchi/batagarawa,_katsina_state"
1239,"area/akamkpa/biase,_cross_river_state"
1244,"area/akoko_south_east/south_west,_ondo_state"
1193,"area/ahoada_west/ogba_egbema,_rivers_state"
943,"area/oguta/ohaji-egbema/oru_west,_imo_state"
1147,"area/ekiti_south_west/ikere/ise/orun,_ekiti_state"
987,"area/ado_ekiti/irepodun-ifelodun,_ekiti_state"
1132,"area/kontagora/wushishi/mariga/masheg,_niger_state"
